original_image,new_image,split,type,augmentation_id
e29c6eae-f320-48f0-bcf3-78ac062a1afd.jpg,395ec613-0ad0-4728-bf35-0dbb21fea45b.jpg,train,augmented,aug_3
e2cc5be8-790b-47fb-af14-0306ed88d75e.jpg,e2cc5be8-790b-47fb-af14-0306ed88d75e.jpg,train,original,original
e2cc5be8-790b-47fb-af14-0306ed88d75e.jpg,6136b922-7205-47ca-9a70-9ddc1144b7ec.jpg,train,augmented,aug_1
e2cc5be8-790b-47fb-af14-0306ed88d75e.jpg,1e13c3e1-454d-40a3-ad12-9c53f96374c6.jpg,train,augmented,aug_2
e2cc5be8-790b-47fb-af14-0306ed88d75e.jpg,2a8d7666-f64f-4e89-8f03-1f6bfc1d7159.jpg,train,augmented,aug_3
e321b50f-a991-4709-8cd9-62cf0c2fbf9b.jpg,e321b50f-a991-4709-8cd9-62cf0c2fbf9b.jpg,train,original,original
e321b50f-a991-4709-8cd9-62cf0c2fbf9b.jpg,182626a7-7587-4da0-a087-62db932494c0.jpg,train,augmented,aug_1
e321b50f-a991-4709-8cd9-62cf0c2fbf9b.jpg,8b01b0e1-201a-4b04-8ef9-1bf6c3829216.jpg,train,augmented,aug_2
e321b50f-a991-4709-8cd9-62cf0c2fbf9b.jpg,31cf2bc4-c60e-42ef-8273-e58a15cdd624.jpg,train,augmented,aug_3
e33a5d94-91a4-43ea-b405-b8f1ab7ad5bf.jpg,e33a5d94-91a4-43ea-b405-b8f1ab7ad5bf.jpg,train,original,original
e33a5d94-91a4-43ea-b405-b8f1ab7ad5bf.jpg,4999bf8e-026f-496c-afdb-2c4dcf3dd5b3.jpg,train,augmented,aug_1
e33a5d94-91a4-43ea-b405-b8f1ab7ad5bf.jpg,a77c1dd5-ad5f-4a7d-8c1f-3a8a0c598bfb.jpg,train,augmented,aug_2
e33a5d94-91a4-43ea-b405-b8f1ab7ad5bf.jpg,95032013-b795-41d6-a695-bdd6cba3751b.jpg,train,augmented,aug_3
e35e483e-904a-45d7-9bf3-f79570d7a9b5.jpg,e35e483e-904a-45d7-9bf3-f79570d7a9b5.jpg,train,original,original
e35e483e-904a-45d7-9bf3-f79570d7a9b5.jpg,0f4556f3-bb6d-41c4-bea8-7d0bb4835993.jpg,train,augmented,aug_1
e35e483e-904a-45d7-9bf3-f79570d7a9b5.jpg,bd4fecdd-4381-4703-81d6-c479df9e8650.jpg,train,augmented,aug_2
e35e483e-904a-45d7-9bf3-f79570d7a9b5.jpg,09f61234-aadb-4e99-bb5d-ce0eacb38d3f.jpg,train,augmented,aug_3
e3923778-a3c7-448d-9b7a-5f02254b5875.jpg,e3923778-a3c7-448d-9b7a-5f02254b5875.jpg,train,original,original
e3923778-a3c7-448d-9b7a-5f02254b5875.jpg,d6ca5b56-456b-4724-a86a-3ea85a866b3a.jpg,train,augmented,aug_1
e3923778-a3c7-448d-9b7a-5f02254b5875.jpg,cddf1565-c313-495c-b256-25281880899f.jpg,train,augmented,aug_2
e3923778-a3c7-448d-9b7a-5f02254b5875.jpg,f27b9473-7b50-441e-8e0d-fc2e13bdb24b.jpg,train,augmented,aug_3
e3c201fa-9581-41c8-8ed7-3af03ac72fc5.jpg,e3c201fa-9581-41c8-8ed7-3af03ac72fc5.jpg,train,original,original
e3c201fa-9581-41c8-8ed7-3af03ac72fc5.jpg,5e69c1ed-d2d2-4faf-b1f1-41e00027f39c.jpg,train,augmented,aug_1
e3c201fa-9581-41c8-8ed7-3af03ac72fc5.jpg,96ac855a-62cd-4148-b574-5d6cb5611e2a.jpg,train,augmented,aug_2
e3c201fa-9581-41c8-8ed7-3af03ac72fc5.jpg,78698d28-8bb3-4a55-a27d-34e6b0cd5f4c.jpg,train,augmented,aug_3
e4198a31-e209-42d6-b57c-1521ef717b1e.jpg,e4198a31-e209-42d6-b57c-1521ef717b1e.jpg,train,original,original
e4198a31-e209-42d6-b57c-1521ef717b1e.jpg,78541102-5f9c-41ce-a0e3-192c8f878d83.jpg,train,augmented,aug_1
e4198a31-e209-42d6-b57c-1521ef717b1e.jpg,b9bb5db1-4d2d-4a4f-8ce3-f1f853068ab3.jpg,train,augmented,aug_2
e4198a31-e209-42d6-b57c-1521ef717b1e.jpg,6882813f-d096-4013-94c3-0503976b9667.jpg,train,augmented,aug_3
e41db9a0-12ef-4cde-bdbe-f5048eadab57.jpg,e41db9a0-12ef-4cde-bdbe-f5048eadab57.jpg,train,original,original
e41db9a0-12ef-4cde-bdbe-f5048eadab57.jpg,7a653555-b830-4db7-8255-49eba1c41477.jpg,train,augmented,aug_1
e41db9a0-12ef-4cde-bdbe-f5048eadab57.jpg,e677503d-8a92-4696-afff-cfb1131f5e52.jpg,train,augmented,aug_2
e41db9a0-12ef-4cde-bdbe-f5048eadab57.jpg,5aba771f-337d-4284-b36b-1ee35b0b3727.jpg,train,augmented,aug_3
e423f078-f8dc-488f-8586-c8ade916502f.jpg,e423f078-f8dc-488f-8586-c8ade916502f.jpg,train,original,original
e423f078-f8dc-488f-8586-c8ade916502f.jpg,a8fe309b-3f22-4868-be59-5a0fd2808e97.jpg,train,augmented,aug_1
e423f078-f8dc-488f-8586-c8ade916502f.jpg,df75c1a4-f1d7-4579-9654-b8d4a3eb48ce.jpg,train,augmented,aug_2
e423f078-f8dc-488f-8586-c8ade916502f.jpg,fa8a4b34-af41-41ff-af5b-d23c72a02ac2.jpg,train,augmented,aug_3
e42c6a66-6c02-468a-a8bf-c6e063389193.jpg,e42c6a66-6c02-468a-a8bf-c6e063389193.jpg,train,original,original
e42c6a66-6c02-468a-a8bf-c6e063389193.jpg,8408bbcd-85c6-4082-839a-243f2cca58ed.jpg,train,augmented,aug_1
e42c6a66-6c02-468a-a8bf-c6e063389193.jpg,beabe48a-7fad-4e4d-9008-9ab86c3efeef.jpg,train,augmented,aug_2
e42c6a66-6c02-468a-a8bf-c6e063389193.jpg,34184d65-0aa8-4d09-a87a-528245efd7b3.jpg,train,augmented,aug_3
e467f59f-88e4-468d-a89c-fb38961049fd.jpg,e467f59f-88e4-468d-a89c-fb38961049fd.jpg,train,original,original
e467f59f-88e4-468d-a89c-fb38961049fd.jpg,2fa54aaf-7285-4536-8bf7-15c723a613e7.jpg,train,augmented,aug_1
e467f59f-88e4-468d-a89c-fb38961049fd.jpg,31e522e2-58b5-449f-82cf-72cb78ca09d6.jpg,train,augmented,aug_2
e467f59f-88e4-468d-a89c-fb38961049fd.jpg,0c07dd9f-9c20-45ce-b39f-a3f9ba5cd1eb.jpg,train,augmented,aug_3
e4898c6e-475e-4b5e-8a5c-61511d1c31b9.jpg,e4898c6e-475e-4b5e-8a5c-61511d1c31b9.jpg,train,original,original
e4898c6e-475e-4b5e-8a5c-61511d1c31b9.jpg,dfeca29d-4fba-418d-9ea6-6c032163530d.jpg,train,augmented,aug_1
e4898c6e-475e-4b5e-8a5c-61511d1c31b9.jpg,87f5a6fe-7a0f-4360-ab3e-5437dc14c2f4.jpg,train,augmented,aug_2
e4898c6e-475e-4b5e-8a5c-61511d1c31b9.jpg,59d37fd8-1d6e-41f8-a806-91bee6c592f2.jpg,train,augmented,aug_3
e4b2de90-2ebf-407f-84b9-f9d0f35458ab.jpg,e4b2de90-2ebf-407f-84b9-f9d0f35458ab.jpg,train,original,original
e4b2de90-2ebf-407f-84b9-f9d0f35458ab.jpg,c1016fac-7713-4e6c-abbb-302ca237520c.jpg,train,augmented,aug_1
e4b2de90-2ebf-407f-84b9-f9d0f35458ab.jpg,9e1db2b4-c80e-4755-bfc4-912068bfb092.jpg,train,augmented,aug_2
e4b2de90-2ebf-407f-84b9-f9d0f35458ab.jpg,bea81a8b-e4fd-4887-a1db-72e4f27a7f4d.jpg,train,augmented,aug_3
e4ba313d-ee35-4bd9-9b70-b779a5033d3a.jpg,e4ba313d-ee35-4bd9-9b70-b779a5033d3a.jpg,train,original,original
e4ba313d-ee35-4bd9-9b70-b779a5033d3a.jpg,73a5f23f-2588-4f2f-bd65-10a7856e1e5c.jpg,train,augmented,aug_1
e4ba313d-ee35-4bd9-9b70-b779a5033d3a.jpg,2d498026-7c8e-4cf0-8ba6-11426c5132df.jpg,train,augmented,aug_2
e4ba313d-ee35-4bd9-9b70-b779a5033d3a.jpg,690aff34-3eb3-4c7d-8394-d5cd1e29cea1.jpg,train,augmented,aug_3
e4fe4031-8888-4c61-9d84-389d8cbfb91f.jpg,e4fe4031-8888-4c61-9d84-389d8cbfb91f.jpg,train,original,original
e4fe4031-8888-4c61-9d84-389d8cbfb91f.jpg,a62bcadf-53c5-4353-b1af-21b9e0360f3c.jpg,train,augmented,aug_1
e4fe4031-8888-4c61-9d84-389d8cbfb91f.jpg,b7ba6ba6-618f-490d-baee-e42c2908ca5f.jpg,train,augmented,aug_2
e4fe4031-8888-4c61-9d84-389d8cbfb91f.jpg,7c73bcf7-759f-4a34-bcce-3c02a6918f08.jpg,train,augmented,aug_3
e506416e-eb17-483c-bde1-fe1e5dfc1dc1.jpg,e506416e-eb17-483c-bde1-fe1e5dfc1dc1.jpg,train,original,original
e506416e-eb17-483c-bde1-fe1e5dfc1dc1.jpg,38d32dc0-2e38-4bf9-a6d7-1a70a197533d.jpg,train,augmented,aug_1
e506416e-eb17-483c-bde1-fe1e5dfc1dc1.jpg,8840f78d-3a3e-49a2-b2d4-1db58e11f89f.jpg,train,augmented,aug_2
e506416e-eb17-483c-bde1-fe1e5dfc1dc1.jpg,1d34b3ce-c3b0-4681-a1ca-d6ce7f44628c.jpg,train,augmented,aug_3
e5398b99-f9c7-46cc-aa65-85c5e9be3fdf.jpg,e5398b99-f9c7-46cc-aa65-85c5e9be3fdf.jpg,train,original,original
e5398b99-f9c7-46cc-aa65-85c5e9be3fdf.jpg,992a6889-5319-4d6b-8e87-643ede392cb6.jpg,train,augmented,aug_1
e5398b99-f9c7-46cc-aa65-85c5e9be3fdf.jpg,919d092d-b22d-4f62-9fa6-c5dc2a2adb1a.jpg,train,augmented,aug_2
e5398b99-f9c7-46cc-aa65-85c5e9be3fdf.jpg,3b137b07-099f-4fef-a998-51589a03c476.jpg,train,augmented,aug_3
e5431c29-6685-4502-aad2-2cecc7bc1ff9.jpg,e5431c29-6685-4502-aad2-2cecc7bc1ff9.jpg,train,original,original
e5431c29-6685-4502-aad2-2cecc7bc1ff9.jpg,8972aa3a-d041-4fa3-85a4-3146be9b187e.jpg,train,augmented,aug_1
e5431c29-6685-4502-aad2-2cecc7bc1ff9.jpg,212fa351-b22f-48e5-855a-7c5eea654ab0.jpg,train,augmented,aug_2
e5431c29-6685-4502-aad2-2cecc7bc1ff9.jpg,27c327af-46fe-42c7-8bce-cbfc589f0c20.jpg,train,augmented,aug_3
e59454b4-0d04-4d89-81a1-885627954180.jpg,e59454b4-0d04-4d89-81a1-885627954180.jpg,train,original,original
e59454b4-0d04-4d89-81a1-885627954180.jpg,9d7357a7-beca-4af3-a658-590c49e73094.jpg,train,augmented,aug_1
e59454b4-0d04-4d89-81a1-885627954180.jpg,09aefe23-6854-482f-a4b9-b5eb33373e4b.jpg,train,augmented,aug_2
e59454b4-0d04-4d89-81a1-885627954180.jpg,1dd44c5e-d5a7-4add-a764-a8044a81d9fa.jpg,train,augmented,aug_3
e5b6a992-4358-4e6e-86d1-5a185a35a9c6.jpg,e5b6a992-4358-4e6e-86d1-5a185a35a9c6.jpg,train,original,original
e5b6a992-4358-4e6e-86d1-5a185a35a9c6.jpg,dbc68b4d-6b16-40bf-bcb6-356edf275fb3.jpg,train,augmented,aug_1
e5b6a992-4358-4e6e-86d1-5a185a35a9c6.jpg,65e4ab03-641c-4f7d-a220-fc9e19b6dd97.jpg,train,augmented,aug_2
e5b6a992-4358-4e6e-86d1-5a185a35a9c6.jpg,3c4d23fe-708b-4914-b7b8-69912322577c.jpg,train,augmented,aug_3
e6055295-7104-45c9-af71-9b19f19e59d8.jpg,e6055295-7104-45c9-af71-9b19f19e59d8.jpg,train,original,original
e6055295-7104-45c9-af71-9b19f19e59d8.jpg,a90f8d1f-aa4f-4776-841f-8c630776146f.jpg,train,augmented,aug_1
e6055295-7104-45c9-af71-9b19f19e59d8.jpg,499bc465-5af5-42b5-900e-fa24b1017549.jpg,train,augmented,aug_2
e6055295-7104-45c9-af71-9b19f19e59d8.jpg,7025cc94-8754-489b-ac1f-e050816c48e5.jpg,train,augmented,aug_3
e6199d82-7962-4a4e-b708-87949f5319ae.jpg,e6199d82-7962-4a4e-b708-87949f5319ae.jpg,train,original,original
e6199d82-7962-4a4e-b708-87949f5319ae.jpg,2c4454e0-0a6f-4e15-984e-26351d235ba7.jpg,train,augmented,aug_1
e6199d82-7962-4a4e-b708-87949f5319ae.jpg,8b303923-ee54-4568-9f46-617a381f313c.jpg,train,augmented,aug_2
e6199d82-7962-4a4e-b708-87949f5319ae.jpg,7b43d382-8a4d-49bc-a05e-8ba8962eaa30.jpg,train,augmented,aug_3
e61ef8da-c16b-4f5a-ba7e-435779a45c38.jpg,e61ef8da-c16b-4f5a-ba7e-435779a45c38.jpg,train,original,original
e61ef8da-c16b-4f5a-ba7e-435779a45c38.jpg,de2c57d9-3013-4d52-92b7-662dea483bf9.jpg,train,augmented,aug_1
e61ef8da-c16b-4f5a-ba7e-435779a45c38.jpg,34bbbd5f-9e3b-42fd-a6fd-05d5b26c4f95.jpg,train,augmented,aug_2
e61ef8da-c16b-4f5a-ba7e-435779a45c38.jpg,6adb7556-da6a-47ae-ba2a-7490deca507c.jpg,train,augmented,aug_3
e679877f-99b0-4376-9200-a3aa3943f6b8.jpg,e679877f-99b0-4376-9200-a3aa3943f6b8.jpg,train,original,original
e679877f-99b0-4376-9200-a3aa3943f6b8.jpg,62ddfaad-df86-430a-8805-69fb0e1d0785.jpg,train,augmented,aug_1
e679877f-99b0-4376-9200-a3aa3943f6b8.jpg,ea414f11-1f9d-424d-81ea-bc5cbf880ef4.jpg,train,augmented,aug_2
e679877f-99b0-4376-9200-a3aa3943f6b8.jpg,ccedb14d-0eec-4dd5-beec-46ed2b91f4f8.jpg,train,augmented,aug_3
e76ffeda-439d-4fb9-86d5-17e579c1d140.jpg,e76ffeda-439d-4fb9-86d5-17e579c1d140.jpg,train,original,original
e76ffeda-439d-4fb9-86d5-17e579c1d140.jpg,59458ad5-6d92-4f98-8ff7-0997a7864f89.jpg,train,augmented,aug_1
e76ffeda-439d-4fb9-86d5-17e579c1d140.jpg,57a57c95-fa25-4da8-aaa5-2418d79dec0c.jpg,train,augmented,aug_2
e76ffeda-439d-4fb9-86d5-17e579c1d140.jpg,52a25768-4dd1-4aef-aa57-c7cc97a1297d.jpg,train,augmented,aug_3
e7cbdae3-c8a5-4b8c-b42c-8489f209c5c4.jpg,e7cbdae3-c8a5-4b8c-b42c-8489f209c5c4.jpg,train,original,original
e7cbdae3-c8a5-4b8c-b42c-8489f209c5c4.jpg,9c480642-4999-4e3b-ace5-cb0225e79be2.jpg,train,augmented,aug_1
e7cbdae3-c8a5-4b8c-b42c-8489f209c5c4.jpg,deaf5077-09f9-472f-9dac-b656066b0190.jpg,train,augmented,aug_2
e7cbdae3-c8a5-4b8c-b42c-8489f209c5c4.jpg,cab8c488-90c1-4758-a0e4-63c73bda27db.jpg,train,augmented,aug_3
e7cddcda-a41e-44d2-b475-2d31785a3aac.jpg,e7cddcda-a41e-44d2-b475-2d31785a3aac.jpg,train,original,original
e7cddcda-a41e-44d2-b475-2d31785a3aac.jpg,db412af4-899c-4464-b939-c38d0bc69bd4.jpg,train,augmented,aug_1
e7cddcda-a41e-44d2-b475-2d31785a3aac.jpg,13106114-c83b-406f-aa52-94cbd764f6fc.jpg,train,augmented,aug_2
e7cddcda-a41e-44d2-b475-2d31785a3aac.jpg,6a2d8861-b4b0-49db-837c-e86eef9be6f5.jpg,train,augmented,aug_3
e7de7e70-e043-4862-9829-d7c7f591407d.jpg,e7de7e70-e043-4862-9829-d7c7f591407d.jpg,train,original,original
e7de7e70-e043-4862-9829-d7c7f591407d.jpg,d1c16106-7290-46be-a70c-ebdab713709a.jpg,train,augmented,aug_1
e7de7e70-e043-4862-9829-d7c7f591407d.jpg,843bb324-ab71-4eb3-8993-dfe28e8ac3ba.jpg,train,augmented,aug_2
e7de7e70-e043-4862-9829-d7c7f591407d.jpg,1fc82830-81d4-4c4e-90e2-c1918813193c.jpg,train,augmented,aug_3
e7eb326a-b981-4e12-a3f1-f9ecd0d32f54.jpg,e7eb326a-b981-4e12-a3f1-f9ecd0d32f54.jpg,train,original,original
e7eb326a-b981-4e12-a3f1-f9ecd0d32f54.jpg,6f0e1270-9a28-49e2-ac1a-e11d26735583.jpg,train,augmented,aug_1
e7eb326a-b981-4e12-a3f1-f9ecd0d32f54.jpg,3cc94ab1-4910-4d4b-94b1-fd415c38a414.jpg,train,augmented,aug_2
e7eb326a-b981-4e12-a3f1-f9ecd0d32f54.jpg,2959c027-07eb-4074-acf1-efb59cb51c76.jpg,train,augmented,aug_3
e802adba-c041-4e9c-8850-4d074b30b46d.jpg,e802adba-c041-4e9c-8850-4d074b30b46d.jpg,train,original,original
e802adba-c041-4e9c-8850-4d074b30b46d.jpg,0e3ce734-b7f8-4e3c-a6b2-804da2a6ed30.jpg,train,augmented,aug_1
e802adba-c041-4e9c-8850-4d074b30b46d.jpg,8f37f87b-3a0a-4d61-aeee-220da10cb8e6.jpg,train,augmented,aug_2
e802adba-c041-4e9c-8850-4d074b30b46d.jpg,7a11970b-80f9-44ec-ac73-6532ed6de197.jpg,train,augmented,aug_3
e832e566-1803-4a43-ae74-d9ff2eab0c7d.jpg,e832e566-1803-4a43-ae74-d9ff2eab0c7d.jpg,train,original,original
e832e566-1803-4a43-ae74-d9ff2eab0c7d.jpg,327564bf-ec5c-4d70-9a15-9825f987d5da.jpg,train,augmented,aug_1
e832e566-1803-4a43-ae74-d9ff2eab0c7d.jpg,861da0df-cb10-4e14-be8e-cee6b6e2fcb8.jpg,train,augmented,aug_2
e832e566-1803-4a43-ae74-d9ff2eab0c7d.jpg,6b80ed7b-cd18-46f5-ac1e-05cb91568fcc.jpg,train,augmented,aug_3
e86a8e3f-2855-4a21-aad8-abc7e4d47701.jpg,e86a8e3f-2855-4a21-aad8-abc7e4d47701.jpg,train,original,original
e86a8e3f-2855-4a21-aad8-abc7e4d47701.jpg,52163486-269b-4a28-ac15-cd141dc91c1e.jpg,train,augmented,aug_1
e86a8e3f-2855-4a21-aad8-abc7e4d47701.jpg,fb76a025-2ba0-42ab-98f5-054ec749decd.jpg,train,augmented,aug_2
e86a8e3f-2855-4a21-aad8-abc7e4d47701.jpg,8e796b2a-a62a-492d-ab09-15abdd5c0376.jpg,train,augmented,aug_3
e8910952-700d-4af9-b745-e203e0563d04.jpg,e8910952-700d-4af9-b745-e203e0563d04.jpg,train,original,original
e8910952-700d-4af9-b745-e203e0563d04.jpg,f88d185e-13bd-4e92-8bf1-8bb625fa08bf.jpg,train,augmented,aug_1
e8910952-700d-4af9-b745-e203e0563d04.jpg,52650ca4-9cbb-487a-9241-4602df51bc99.jpg,train,augmented,aug_2
e8910952-700d-4af9-b745-e203e0563d04.jpg,cf1413d7-bf3d-4a59-8f4d-4d47e137681f.jpg,train,augmented,aug_3
e897f965-e633-464c-9a59-190745b233df.jpg,e897f965-e633-464c-9a59-190745b233df.jpg,train,original,original
e897f965-e633-464c-9a59-190745b233df.jpg,3a7e71a1-09e2-41d0-8727-b38a9106a3c0.jpg,train,augmented,aug_1
e897f965-e633-464c-9a59-190745b233df.jpg,f5d65b75-3cea-423d-a025-137741531989.jpg,train,augmented,aug_2
e897f965-e633-464c-9a59-190745b233df.jpg,f3a4c9e8-e5a9-420d-8dd1-12eef0a58f9e.jpg,train,augmented,aug_3
e914a6b1-e35b-4dba-843c-8dee5d488764.jpg,e914a6b1-e35b-4dba-843c-8dee5d488764.jpg,train,original,original
e914a6b1-e35b-4dba-843c-8dee5d488764.jpg,12d08730-5628-40c8-9f04-0670b29f0e2c.jpg,train,augmented,aug_1
e914a6b1-e35b-4dba-843c-8dee5d488764.jpg,8cbe67b6-7c42-460b-9f74-982f8bcfd749.jpg,train,augmented,aug_2
e914a6b1-e35b-4dba-843c-8dee5d488764.jpg,17e3e8db-ac43-4cbd-b6e6-322a859201e4.jpg,train,augmented,aug_3
e937c0dc-0c20-4dc0-84d0-f60e4d2462a4.jpg,e937c0dc-0c20-4dc0-84d0-f60e4d2462a4.jpg,train,original,original
e937c0dc-0c20-4dc0-84d0-f60e4d2462a4.jpg,e0505842-2794-41f3-a8b9-5ee5e67ec863.jpg,train,augmented,aug_1
e937c0dc-0c20-4dc0-84d0-f60e4d2462a4.jpg,d051b75c-1d95-42c4-9018-7ca20f2abf70.jpg,train,augmented,aug_2
e937c0dc-0c20-4dc0-84d0-f60e4d2462a4.jpg,9057e523-f38f-4306-8903-0bd1e6403d43.jpg,train,augmented,aug_3
e957796a-af3e-4c41-a85e-aa57d86d521e.jpg,e957796a-af3e-4c41-a85e-aa57d86d521e.jpg,train,original,original
e957796a-af3e-4c41-a85e-aa57d86d521e.jpg,285e62e9-3203-42a5-8fb7-4a936f5c454e.jpg,train,augmented,aug_1
e957796a-af3e-4c41-a85e-aa57d86d521e.jpg,18013953-124b-4e22-b59b-533f0a709203.jpg,train,augmented,aug_2
e957796a-af3e-4c41-a85e-aa57d86d521e.jpg,e35139c6-7808-4b36-a2bf-dcf4df6ccdf7.jpg,train,augmented,aug_3
e977e879-89ad-4a08-b1b6-1b64baed78d5.jpg,e977e879-89ad-4a08-b1b6-1b64baed78d5.jpg,train,original,original
e977e879-89ad-4a08-b1b6-1b64baed78d5.jpg,a47fcae8-021a-4c9c-9787-c9a95399b973.jpg,train,augmented,aug_1
e977e879-89ad-4a08-b1b6-1b64baed78d5.jpg,4d39b64a-0dda-4932-a188-39c86606a43e.jpg,train,augmented,aug_2
e977e879-89ad-4a08-b1b6-1b64baed78d5.jpg,0f523237-fe05-40a9-90b6-11aefb354084.jpg,train,augmented,aug_3
e98fc357-03ba-4569-8193-1617e4359d68.jpg,e98fc357-03ba-4569-8193-1617e4359d68.jpg,train,original,original
e98fc357-03ba-4569-8193-1617e4359d68.jpg,1622e80c-8119-41eb-ae01-800987b00a82.jpg,train,augmented,aug_1
e98fc357-03ba-4569-8193-1617e4359d68.jpg,45c2e7c9-a1dc-48c5-b79a-1482c382de05.jpg,train,augmented,aug_2
e98fc357-03ba-4569-8193-1617e4359d68.jpg,af455e64-d131-4e69-b875-770ef4cd004a.jpg,train,augmented,aug_3
e9b76db1-1404-45e2-a506-3972f3be1b16.jpg,e9b76db1-1404-45e2-a506-3972f3be1b16.jpg,train,original,original
e9b76db1-1404-45e2-a506-3972f3be1b16.jpg,0ddf08df-e747-4f8d-a4fd-3798d1e2d6eb.jpg,train,augmented,aug_1
e9b76db1-1404-45e2-a506-3972f3be1b16.jpg,937715a6-2e9e-4014-8724-e4166eedc2a9.jpg,train,augmented,aug_2
e9b76db1-1404-45e2-a506-3972f3be1b16.jpg,6027d5b2-ba9d-466f-a933-8971a5101f11.jpg,train,augmented,aug_3
e9f5bb7d-1b9e-44f6-92de-c4506a43d51d.jpg,e9f5bb7d-1b9e-44f6-92de-c4506a43d51d.jpg,train,original,original
e9f5bb7d-1b9e-44f6-92de-c4506a43d51d.jpg,ea25ee5e-782c-46fd-83bd-dca87711bb5b.jpg,train,augmented,aug_1
e9f5bb7d-1b9e-44f6-92de-c4506a43d51d.jpg,6fe3b7d9-4917-4fc3-932f-75732ac95278.jpg,train,augmented,aug_2
e9f5bb7d-1b9e-44f6-92de-c4506a43d51d.jpg,b0a83390-5e7d-450c-b67f-20c31aca1ade.jpg,train,augmented,aug_3
e9fca5a5-b850-4088-a320-5ed67ef6201e.jpg,e9fca5a5-b850-4088-a320-5ed67ef6201e.jpg,train,original,original
e9fca5a5-b850-4088-a320-5ed67ef6201e.jpg,16e5af42-62af-40e8-a202-5f67fd3c7915.jpg,train,augmented,aug_1
e9fca5a5-b850-4088-a320-5ed67ef6201e.jpg,03f1bdab-6442-4985-9fd3-7c889749d3de.jpg,train,augmented,aug_2
e9fca5a5-b850-4088-a320-5ed67ef6201e.jpg,d1eb0f61-47b2-4b96-b464-3d490793c0c1.jpg,train,augmented,aug_3
e9fdc668-e6cb-4159-b04d-8c3678d597ff.jpg,e9fdc668-e6cb-4159-b04d-8c3678d597ff.jpg,train,original,original
e9fdc668-e6cb-4159-b04d-8c3678d597ff.jpg,6f02eaf0-15e7-47c9-af0f-d4675063b284.jpg,train,augmented,aug_1
e9fdc668-e6cb-4159-b04d-8c3678d597ff.jpg,adc07d22-8439-4478-be43-cfc73c33f007.jpg,train,augmented,aug_2
e9fdc668-e6cb-4159-b04d-8c3678d597ff.jpg,7d32f7e1-80f1-4f03-8708-548e1274ded2.jpg,train,augmented,aug_3
ea45f3c4-52fe-4f64-b0bf-123a89abd961.jpg,ea45f3c4-52fe-4f64-b0bf-123a89abd961.jpg,train,original,original
ea45f3c4-52fe-4f64-b0bf-123a89abd961.jpg,7d967143-a6e7-415c-831f-70cc2bba0205.jpg,train,augmented,aug_1
ea45f3c4-52fe-4f64-b0bf-123a89abd961.jpg,737b0746-a71c-48c0-96eb-b84579641889.jpg,train,augmented,aug_2
ea45f3c4-52fe-4f64-b0bf-123a89abd961.jpg,f9d67cae-6f1e-448e-be3c-9b0ad07adb43.jpg,train,augmented,aug_3
ea4e688e-a6cd-485b-a766-bbfbcd6f5550.jpg,ea4e688e-a6cd-485b-a766-bbfbcd6f5550.jpg,train,original,original
ea4e688e-a6cd-485b-a766-bbfbcd6f5550.jpg,e4eace4e-6002-4c55-b511-a52ab5fe3369.jpg,train,augmented,aug_1
ea4e688e-a6cd-485b-a766-bbfbcd6f5550.jpg,91e99d63-e4de-4911-a10f-cd616a04792a.jpg,train,augmented,aug_2
ea4e688e-a6cd-485b-a766-bbfbcd6f5550.jpg,6927622d-3c38-4c6d-88c3-3d046dcd13b4.jpg,train,augmented,aug_3
ea68f6a5-be44-4d66-aa5e-90194c69f3a5.jpg,ea68f6a5-be44-4d66-aa5e-90194c69f3a5.jpg,train,original,original
ea68f6a5-be44-4d66-aa5e-90194c69f3a5.jpg,1fb8a1d0-838c-4dd2-b5bf-c5e8a24d75a2.jpg,train,augmented,aug_1
ea68f6a5-be44-4d66-aa5e-90194c69f3a5.jpg,7fc93960-6eee-4349-b42c-1c7d9a5a6f86.jpg,train,augmented,aug_2
ea68f6a5-be44-4d66-aa5e-90194c69f3a5.jpg,0d7f6909-8ba2-469d-9bfa-ee4073d89b9b.jpg,train,augmented,aug_3
ea6a4d09-a315-415e-856e-33eb93232929.jpg,ea6a4d09-a315-415e-856e-33eb93232929.jpg,train,original,original
ea6a4d09-a315-415e-856e-33eb93232929.jpg,d267ca50-f81c-4a49-802f-4841e47d66c1.jpg,train,augmented,aug_1
ea6a4d09-a315-415e-856e-33eb93232929.jpg,0c4db0be-7497-4cee-b45b-10432f3beb2a.jpg,train,augmented,aug_2
ea6a4d09-a315-415e-856e-33eb93232929.jpg,3ea16432-8cda-4f5e-98de-6feed0b2de30.jpg,train,augmented,aug_3
eacaddc8-0f04-4423-a59d-d4c3d70b514f.jpg,eacaddc8-0f04-4423-a59d-d4c3d70b514f.jpg,train,original,original
eacaddc8-0f04-4423-a59d-d4c3d70b514f.jpg,bb9c2831-8641-47c0-bfe5-f5c03eb3ce4d.jpg,train,augmented,aug_1
eacaddc8-0f04-4423-a59d-d4c3d70b514f.jpg,f8466d38-bcd6-462d-8244-a27142bda590.jpg,train,augmented,aug_2
eacaddc8-0f04-4423-a59d-d4c3d70b514f.jpg,54c022e9-341d-43e6-92dd-7798ec426b71.jpg,train,augmented,aug_3
